pathway	pval	padj	log2err	ES	NES	size	leadingEdge	direction	collection
GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE	0.000239288800845913	0.022775474632265	0.518848077743792	-0.583730821297786	-1.8949629883653	41	Ndufv3, Ndufa1, Ndufc1, Ndufa3, Ndufb2, Ndufb6, Ndufa11, Ndufa4, Ndufs6, Ndufa2, Ndufa5, Ndufb7, Ndufb3, Ndufa6, Ndufab1, Ndufb8, Ndufc2, Ndufs8, Ndufv2, Ndufs7, Park7, Ndufa8, Ndufb5, Ndufb10, Ndufs4	Suppressed	GO_BP
GOBP_NADH_METABOLIC_PROCESS	9.49594959952033e-06	0.00168192259306704	0.593325476396405	-0.682773536982985	-2.16624575983646	36	Pfkl, Pgam1, Tpi1, Pgk1, Pkm, Eno1, Gpi1, Pfkp, Eno2, Hk2, Hk1, Pcx, Gck	Suppressed	GO_BP
GOBP_NUCLEOSIDE_DIPHOSPHATE_CATABOLIC_PROCESS	1.6421929445837e-05	0.00269319642911727	0.575610261071129	-0.510404789586651	-1.95632851244324	94	Ldha, Pfkfb3, Pfkl, Aldoa, Pgam1, Tpi1, Pgk1, Aldoc, Pkm, Eno1, Gpi1, Pfkp, Eno2, Gapdh, Galk1, Entpd1, Hk2, Entpd4, Hk1, Gck	Suppressed	GO_BP
GOBP_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS	4.34884078472674e-07	0.000106981483304278	0.674962860011025	-0.517303133343669	-2.04317849129963	118	Ak4, Ldha, Pfkfb3, Pfkl, Aldoa, Pgam1, Tpi1, Pgk1, Aldoc, Pkm, Eno1, Gpi1, Pfkp, Eno2, Gapdh, Galk1, Entpd1, Hk2, Entpd4, Hk1	Suppressed	GO_BP
GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS	0.000109993096828829	0.0118792544575136	0.538434096309916	-0.357548696702455	-1.593271454458	254	Ak4, Pdk1, Aldoa, Pgk1, Eno1, Upp1, Tmsb4x, Atp5k, Atp5l, Hacd1, Hk1, Atp5e, Ndufv3, Ndufa1, Ndufc1, Ndufa3, Atp5j2, Hprt, Atp5g3, Map2k1, Sdhd, Atp5d, Atp5j, Adcy8, Acly, Adk, Ndufb2, Papss1, Adcy1, Ndufb6, Pid1, Acot7, Cda, Ndufa11, Atp5h, Prps2, Pdk3, Gfpt2, Nme1, Atp5c1, Ndufs6, Ndufa2, Atpif1, Aprt, Ak2, Acsl6, Nampt, Nme4, Ndufa5, Ndufa12, Ndufb7, Elovl7, Ndufb3, Ndufa6, Ugdh, Adcy6, Uck2, Atp5b, Slc4a7, Atp5a1, Cmpk1, Ndufab1, Nme3, Pank4, Ndufb8, Ndufc2, Ndufs8, Atp5o, Ndufb11, Sdhc, Ndufv2, Acat1, Ndufs7, Ppat, Ndufa8, Ndufb5, Gart, Dcakd, Ndufb10, Ndufs4, Mthfd1, Gucy2c	Suppressed	GO_BP
GOBP_NUCLEOSIDE_PHOSPHATE_CATABOLIC_PROCESS	0.00029184671306716	0.0253391616757134	0.49849310876659	-0.3954873565353	-1.65654234691158	161	Ldha, Pfkfb3, Pfkl, Aldoa, Pgam1, Tpi1, Pgk1, Aldoc, Pkm, Eno1, Gpi1, Pfkp, Upp1, Eno2, Gapdh, Pde1a, Galk1, Entpd1, Hk2, Entpd4, Hk1, Gck, Enpp1, Hprt, Pde2a, Mlxipl, Pfkm, Acot7, Nudt11	Suppressed	GO_BP
GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	1.04390987856377e-09	1.54081098076012e-06	0.788186810800237	-0.598890910207241	-2.3123728276491	99	Ak4, Aldoa, Eno1, Tmsb4x, Atp5k, Atp5l, Atp5e, Ndufv3, Ndufa1, Ndufc1, Ndufa3, Atp5j2, Atp5g3, Map2k1, Sdhd, Atp5d, Atp5j, Adk, Ndufb2, Ndufb6, Pid1, Ndufa11, Atp5h, Nme1, Atp5c1, Ndufs6, Ndufa2, Atpif1, Nme4, Ndufa5, Ndufa12, Ndufb7, Ndufb3, Ndufa6, Uck2, Atp5b, Atp5a1, Ndufab1, Nme3, Ndufb8, Ndufc2, Ndufs8, Atp5o, Ndufb11, Sdhc, Ndufv2, Ndufs7, Ndufa8, Ndufb5, Ndufb10, Ndufs4	Suppressed	GO_BP
GOBP_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	4.71325182216003e-09	3.94108142531791e-06	0.761460801445585	-0.455997522521871	-2.01068074197577	231	Ak4, Ldha, Pfkfb3, Pfkl, Aldoa, Pgam1, Tpi1, Pgk1, Aldoc, Pkm, Eno1, Gpi1, Pfkp, Eno2, Gapdh, Tmsb4x, Galk1, Atp5k, Hk2, Entpd4, Atp5l, Hk1, Atp5e, Ndufv3, Ndufa1, Ndufc1, Gck, Hspa1a, Enpp1, Ndufa3, Atp5j2, Atp5g3, Map2k1, Sdhd, Atp5d, Mlxipl, Atp5j, Adk, Ndufb2, Pfkm, Hspa1b, Ndufb6, Pid1, Ndufa11, Atp5h, Atp6v1b2, Nme1, Atp5c1, Ndufs6, Ndufa2, Atpif1, Ak2, Nme4, Ndufa5, Cbfa2t3, Ndufa12, Ndufb7, Pklr, Ndufb3, Ndufa6, Atp6v1a, Uck2, Atp5b, Atp5a1, Ola1, Ndufab1, Nme3, Ndufb8, Ndufc2, Ier3, Slc25a25, Ndufs8, Atp5o, Ndufb11, Sdhc, Ndufv2, Dctpp1, Ndufs7, Prkaca, Ndufa8, Ndufb5, Gnai3, Ddit4, Ndufb10, Atp1b1, Ndufs4, Tspo, Prkaa1, Ran, Mfn1, Arl2, Nudt2, Ndufa13	Suppressed	GO_BP
GOBP_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	1.84700451823308e-06	0.000351397095773672	0.643551836150722	-0.448294232936392	-1.90013337014437	173	Ak4, Aldoa, Eno1, Upp1, Tmsb4x, Atp5k, Atp5l, Atp5e, Ndufv3, Ndufa1, Ndufc1, Ndufa3, Atp5j2, Hprt, Atp5g3, Map2k1, Sdhd, Atp5d, Atp5j, Adcy8, Adk, Ndufb2, Papss1, Adcy1, Ndufb6, Pid1, Cda, Ndufa11, Atp5h, Prps2, Nme1, Atp5c1, Ndufs6, Ndufa2, Atpif1, Aprt, Ak2, Nampt, Nme4, Ndufa5, Ndufa12, Ndufb7, Ndufb3, Ndufa6, Adcy6, Uck2, Atp5b, Slc4a7, Atp5a1, Cmpk1, Ndufab1, Nme3, Ndufb8, Ndufc2, Ndufs8, Atp5o, Ndufb11, Sdhc, Ndufv2, Ndufs7, Ppat, Ndufa8, Ndufb5, Gart, Ndufb10, Ndufs4, Mthfd1, Gucy2c	Suppressed	GO_BP
GOBP_NUCLEOTIDE_METABOLIC_PROCESS	6.06396443982934e-07	0.000141322287050338	0.659444398037935	-0.362265580627751	-1.66115354018322	390	Ak4, Ldha, Pfkfb3, Pfkl, Aldoa, Pgam1, Tpi1, Pgk1, Aldoc, Pkm, Eno1, Gpi1, Pfkp, Upp1, Eno2, Gapdh, Pde1a, Tmsb4x, Galk1, Atp5k, Entpd1, Hk2, Entpd4, Atp5l, Hk1, Pcx, Atp5e, Ndufv3, Ndufa1, Dcxr, Ndufc1, Gck, Hspa1a, Enpp1, Ndufa3, Atp5j2, Hprt, Atp5g3, Pde2a, Map2k1, Me2, Sdhd, Atp5d, Mlxipl, Atp5j, Adcy8, Adk, Ndufb2, Pfkm, Papss1, Adcy1, Hspa1b, Ndufb6, Pid1, Cda, Nudt11, Ndufa11, Atp5h, Atp6v1b2, Prps2, Dpyd, Nme1, Atp5c1, Ndufs6, Ung, Ndufa2, Atpif1, Sult2b1, Nudt10, Aprt, Gpd2, Dera, Ak2, Nampt, Nme4, Ndufa5, Cbfa2t3, Ndufa12, Ndufb7, Pklr, Ndufb3, Ndufa6, Rnaseh2b, Atp6v1a, Nudt3, Adcy6, Uck2, Atp5b, Slc4a7, Atp5a1, Ola1, Cmpk1, Got2, Ndufab1, Gda, Nme3, Nt5c, Ndufb8, Ndufc2, Ier3, Slc25a25, Ndufs8, Atp5o, Ndufb11, Sdhc, Ndufv2, Taldo1, Dctpp1, Nt5c2, Ndufs7, Pgd, Prkaca, Tkt, Ppat, Mdh1, Park7, Ndufa8, Ndufb5, Slc25a22, Gnai3, Bpnt1, Gart, Ddit4, Ndufb10, Atp1b1, Pde4d, Ndufs4, Mthfd1, Gucy2c, Tspo, Prkaa1, Ran, Mfn1, Cacnb4, Arl2, Nudt2, Ndufa13, Nudt4, Atic, Prps1, Hif1a, Gtpbp1, Atp7a, Pgls, Arnt, Ndufa9, Pde7a, Itpa, Mtch2, Slc25a13, Hspa8, Paics, Ndufb4, Prkaa2, Rora, Mpp1, Pfas, Impdh2, Zbtb7a, Gmps, Uqcc3, Nudt5	Suppressed	GO_BP
GOBP_OXIDATIVE_PHOSPHORYLATION	2.75377327704361e-05	0.00394124227781006	0.575610261071129	-0.4687623210271	-1.85145812990461	118	Ak4, Cox7a1, Uqcrh, Atp5k, Uqcr11, Cox7a2, Cox6c, Atp5l, Cox6b1, Cox7b, Cox7c, Atp5e, Ndufv3, Ndufa1, Ndufc1, Ndufa3, Atp5j2, Uqcrfs1, Cox8a, Sdhd, Atp5d, Mlxipl, Atp5j, Ndufb2, Ndufb6, Cox5a, Ndufa11, Atp5h, Ndufa4, Uqcr10, Atp5c1, Ndufs6, Ndufa2, Cdk1, Atpif1, Ccnb1, Cox5b, Ndufa5, Ndufa12, Ndufb7, Ndufb3, Ndufa6, Chchd2, Uqcrb, Cox4i1, Atp5b, Atp5a1, Ndufab1, Ndufb8, Ndufc2, Ndufs8, Atp5o, Ndufb11, Cox6a1, Sdhc, Ndufv2, Coa6, Ndufs7, Park7, Ndufa8, Ndufb5, Ndufb10, Ndufs4, Uqcc2, Cycs	Suppressed	GO_BP
GOBP_POSITIVE_REGULATION_OF_INSULIN_SECRETION	0.000601427262299588	0.0484203621356832	0.477270815362862	-0.490039847725982	-1.76160995189581	73	Gipr, Ffar1, Vsnl1, Rph3al, Baiap3, Casr, Gck, Oxct1, Pdx1, Sox4, Mlxipl, Adcy8, Doc2b, Nlgn2, Pfkm, Gcg, Tardbp, Gprc6a, Phpt1, Rfx6, Itpr1, Chrm3, Abat, Dynll1, Abcc8, Isl1	Suppressed	GO_BP
GOBP_POSITIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS	0.000280334629026557	0.0248264347465919	0.49849310876659	0.629786941062846	1.92999118711454	53	Lcn2, Nupr1, Ddit3, Myb, Casp4, Atf4, Cflar, Hrk, Tnf	Activated	GO_BP
GOBP_PROTEIN_N_LINKED_GLYCOSYLATION_VIA_ASPARAGINE	0.000256695226811034	0.0236184618119533	0.49849310876659	0.665523552962165	1.93824700399671	41	Derl3, B4galnt2, Magt1, Alg12, Ostc, Uggt2, Rpn1, Krtcap2, Stt3a, Rft1, Alg2, Dpagt1, Mgat2, Uggt1, Dhdds, Ddost, Alg8, Alg5, Alg1, Alg6	Activated	GO_BP
GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS	9.88925865836807e-09	4.86551525991709e-06	0.747739663149885	-0.683027823032541	-2.36289483905787	57	Atp5k, Atp5l, Atp5e, Ndufv3, Ndufa1, Ndufc1, Ndufa3, Atp5j2, Atp5g3, Sdhd, Atp5d, Atp5j, Ndufb2, Ndufb6, Ndufa11, Atp5h, Atp5c1, Ndufs6, Ndufa2, Atpif1, Ndufa5, Ndufa12, Ndufb7, Ndufb3, Ndufa6, Atp5b, Atp5a1, Ndufab1, Ndufb8, Ndufc2, Ndufs8, Atp5o, Ndufb11, Sdhc, Ndufv2, Ndufs7, Ndufa8, Ndufb5, Ndufb10, Ndufs4	Suppressed	GO_BP
GOBP_PROTON_TRANSMEMBRANE_TRANSPORT	8.57788179965162e-05	0.00949571515221435	0.538434096309916	-0.430956505060647	-1.75690696974859	134	Cox7a1, Asic5, Uqcrh, Atp5k, Atp5l, Cox6b1, Cox7b, Atp5e, Ndufv3, Atp1a4, Ndufa1, Ndufc1, Ndufa3, Atp5j2, Atp5g3, Otop1, Uqcrfs1, Slc25a4, Cox8a, Atp5d, Atp5j, Ndufb2, Ndufb6, Slc32a1, Cox17, Cox5a, Atp5h, Ndufa4, Atp6v1b2, Uqcr10, Atp5c1, Atp1a3, Ndufs6, Ndufa2, Cox5b, Ndufa5, Ndufa12, Ndufb7, Ndufb3, Ndufa6, Atp6v1a, Slc25a5, Slc9b2, Cox4i1, Atp5b, Atp5a1, Atp4a, Otop3, Ndufb8, Ndufc2, Rnasek, Ndufs8, Atp5o, Ndufv2, Ndufs7, Atp6v0e, Ndufa8, Ndufb5, Slc25a22, Slc18a1, Ndufb10, Atp1b1, Ndufs4	Suppressed	GO_BP
GOBP_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	1.57813188461406e-06	0.000317634908412321	0.643551836150722	-0.422916592280706	-1.81945398435626	200	Ak4, Pdk1, Aldoa, Pgk1, Pgm2, Eno1, Tmsb4x, Atp5k, Atp5l, Hacd1, Atp5e, Ndufv3, Ndufa1, Ndufc1, Ndufa3, Atp5j2, Hprt, Atp5g3, Map2k1, Sdhd, Atp5d, Atp5j, Adcy8, Acly, Adk, Ndufb2, Papss1, Adcy1, Ndufb6, Pid1, Acot7, Ndufa11, Atp5h, Prps2, Pdk3, Nme1, Atp5c1, Ndufs6, Ndufa2, Atpif1, Aprt, Ak2, Acsl6, Nampt, Nme4, Ndufa5, Ndufa12, Ndufb7, Elovl7, Ndufb3, Ndufa6, Adcy6, Atp5b, Slc4a7, Atp5a1, Ndufab1, Nme3, Pank4, Ndufb8, Ndufc2, Ndufs8, Atp5o, Ndufb11, Sdhc, Ndufv2, Acat1, Ndufs7, Ppat, Ndufa8, Ndufb5, Gart, Dcakd, Ndufb10, Ndufs4, Mthfd1, Gucy2c	Suppressed	GO_BP
GOBP_PURINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS	5.97362194516349e-05	0.00801551453732846	0.557332238758646	-0.431089014905786	-1.76458433642801	139	Ldha, Pfkfb3, Pfkl, Aldoa, Pgam1, Tpi1, Pgk1, Aldoc, Pkm, Eno1, Gpi1, Pfkp, Urad, Eno2, Gapdh, Pde1a, Galk1, Entpd1, Hk2, Entpd4, Hk1, Gck, Hprt, Pde2a, Mlxipl, Pfkm, Acot7, Nudt11, Dpyd	Suppressed	GO_BP
GOBP_PURINE_CONTAINING_COMPOUND_METABOLIC_PROCESS	1.36697440511199e-07	4.03530844389061e-05	0.690132458796796	-0.353805428099783	-1.63967957433138	442	Ak4, Ldha, Pfkfb3, Pdk1, Pfkl, Aldoa, Pgam1, Tpi1, Pgk1, Aldoc, Pgm2, Pkm, Eno1, Gpi1, Pfkp, Urad, Eno2, Gapdh, Pde1a, Tmsb4x, Galk1, Atp5k, Entpd1, Hk2, Entpd4, Atp5l, Hacd1, Aass, Hk1, Pcx, Atp5e, Ndufv3, Ndufa1, Dcxr, Ndufc1, Gck, Hspa1a, Enpp1, Ndufa3, Atp5j2, Hprt, Ttr, Atp5g3, Pde2a, Map2k1, Me2, Sdhd, Atp5d, Mlxipl, Atp5j, Adcy8, Acly, Adk, Ndufb2, Pfkm, Papss1, Adcy1, Hspa1b, Ndufb6, Pid1, Acot7, Nudt11, Ndufa11, Atp5h, Atp6v1b2, Prps2, Dpyd, Pipox, Pdk3, Nme1, Atp5c1, Ndufs6, Ndufa2, Atpif1, Sult2b1, Abcg2, Nudt10, Aprt, Gpd2, Hmgcs1, Dera, Ak2, Acsl6, Nampt, Nme4, Ndufa5, Cbfa2t3, Ndufa12, Ndufb7, Elovl7, Pklr, Ndufb3, Ndufa6, Atp6v1a, Nudt3, Adcy6, Atp5b, Slc4a7, Atp5a1, Ola1, Got2, Ndufab1, Gda, Nme3, Nt5c, Pank4, Ndufb8, Ndufc2, Ier3, Slc25a25, Kdm1a, Suclg1, Ndufs8, Atp5o, Ndufb11, Sdhc, Ndufv2, Taldo1, Acat1, Nt5c2, Ndufs7, Pgd, Prkaca, Tkt, Ppat, Mdh1, Ndufa8, Ndufb5, Slc25a22, Gnai3, Bpnt1, Gart, Ddit4, Dcakd, Ndufb10, Atp1b1, Pde4d, Ndufs4, Mthfd1, Gucy2c, Tspo, Prkaa1	Suppressed	GO_BP
GOBP_PURINE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	2.52975767995051e-07	7.00110437926304e-05	0.674962860011025	-0.489011607534623	-2.00227622222979	143	Ak4, Aldoa, Eno1, Tmsb4x, Atp5k, Atp5l, Atp5e, Ndufv3, Ndufa1, Ndufc1, Ndufa3, Atp5j2, Hprt, Atp5g3, Map2k1, Sdhd, Atp5d, Atp5j, Adcy8, Adk, Ndufb2, Papss1, Adcy1, Ndufb6, Pid1, Ndufa11, Atp5h, Prps2, Nme1, Atp5c1, Ndufs6, Ndufa2, Atpif1, Aprt, Ak2, Nampt, Nme4, Ndufa5, Ndufa12, Ndufb7, Ndufb3, Ndufa6, Adcy6, Atp5b, Slc4a7, Atp5a1, Ndufab1, Nme3, Ndufb8, Ndufc2, Ndufs8, Atp5o, Ndufb11, Sdhc, Ndufv2, Ndufs7, Ppat, Ndufa8, Ndufb5, Gart, Ndufb10, Ndufs4, Mthfd1, Gucy2c, Nudt2, Ndufa13, Atic, Prps1, Ndufa9, Slc25a13, Paics, Ndufb4, Pfas, Impdh2, Gmps, Uqcc3	Suppressed	GO_BP
GOBP_PURINE_NUCLEOTIDE_CATABOLIC_PROCESS	8.23195419072471e-05	0.00934643414269975	0.538434096309916	-0.447054504804317	-1.77707805396695	123	Ldha, Pfkfb3, Pfkl, Aldoa, Pgam1, Tpi1, Pgk1, Aldoc, Pkm, Eno1, Gpi1, Pfkp, Eno2, Gapdh, Pde1a, Galk1, Entpd1, Hk2, Entpd4, Hk1, Gck, Hprt, Pde2a, Mlxipl, Pfkm	Suppressed	GO_BP
GOBP_PYRIDINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS	2.16242040830544e-05	0.00330179226481948	0.575610261071129	-0.505459464867139	-1.9131816094081	90	Ldha, Pfkfb3, Pfkl, Aldoa, Pgam1, Tpi1, Pgk1, Aldoc, Pkm, Eno1, Gpi1, Pfkp, Eno2, Gapdh, Galk1, Hk2, Hk1, Gck	Suppressed	GO_BP
GOBP_PYRUVATE_METABOLIC_PROCESS	1.051837601471e-06	0.00023287684496568	0.643551836150722	-0.523968867091403	-2.03476659512498	107	Ldha, Slc16a3, Pfkfb3, Pdk1, Pfkl, Aldoa, Pgam1, Tpi1, Pgk1, Aldoc, Pkm, Eno1, Gpi1, Pfkp, Eno2, Gapdh, Galk1, Hk2, Vdac1, Hk1, Pcx, Gck	Suppressed	GO_BP
GOBP_REGULATION_OF_BLOOD_CIRCULATION	0.000113695082563016	0.0119867101330722	0.538434096309916	-0.394659600938451	-1.67494771300361	178	Stc1, Agt, Rgs4, Avpr1b, Kcnj2, Th, Chrm2, Thrb, Myl4, Rangrf, Scn4b, Ace2, Hrh1, Kcna5, Kcnip2, Itga4, Hrh2, Oxtr, Casr, Cacna1h, Shox2, Calm3, Kcnj3, Asic2, Drd2, Map2k1, Jph4, Nos3, Hopx, S100a1, Dbh, Adra1b, Cacna1c, Apln, Atp1b2, Mmp2, Atp1a3, Sumo1, Chga, Ace, Adrb1, Isl1, Ywhae, Ryr2, Jup, Itgb1, Slc1a1, Des, Dmd, Add3, Celf2, Jph1, Sptbn4, Dmpk, Hcn1, Hsp90aa1, Slc8a1, Calm1, Kcnh6, Gnao1, Slc8a2, Nos1, Dock4, Glrx3, Gstm7, Calm2, Tmem65, Prkaca	Suppressed	GO_BP
GOBP_REGULATION_OF_HORMONE_SECRETION	2.08787438563302e-05	0.00330179226481948	0.575610261071129	-0.398553981762809	-1.70756225790132	198	Oprk1, Cckar, Pfkl, Agt, Ffar3, Gipr, Ffar1, Vsnl1, Bmp6, Rph3al, G6pc2, Inhbb, Kcna5, Baiap3, Casr, Anxa1, Ildr1, Irs1, Cartpt, Gck, Adcyap1, Acvr1c, Oxct1, Nmb, Pdx1, Drd2, Sox4, Mlxipl, Adcy8, Doc2b, Nlgn2, Pfkm, Gal, Gcg, Kdm5b, Tardbp, Gprc6a, Phpt1, Kcnb1, Rfx6, Apln, Hnf4a, Ffar4, Itpr1, Chrm3, Abat, Sct, Chga, Spp1, Dynll1, Neurod1, Abcc8, Isl1, F2rl1, Chd7, Vamp3, Rfx3, Rbp4, Slc9b2	Suppressed	GO_BP
GOBP_REGULATION_OF_INSULIN_SECRETION	7.88900246765706e-05	0.00919276392810143	0.538434096309916	-0.426367668125282	-1.74823177326952	141	Pfkl, Gipr, Ffar1, Vsnl1, Rph3al, G6pc2, Inhbb, Kcna5, Baiap3, Casr, Irs1, Cartpt, Gck, Acvr1c, Oxct1, Pdx1, Drd2, Sox4, Mlxipl, Adcy8, Doc2b, Nlgn2, Pfkm, Gcg, Tardbp, Gprc6a, Phpt1, Kcnb1, Rfx6, Hnf4a, Itpr1, Chrm3, Abat, Chga, Dynll1, Neurod1, Abcc8, Isl1, F2rl1, Rfx3, Rbp4, Slc9b2, Gnai1, Prkca, Gnao1, Plcb1, Slc8b1, Prkaca, Nr1d1, Slc30a8, Slc25a22, Uqcc2, Pick1, Sstr5, Prkar1a, Gnaz, Zbed6, Hif1a, Aacs	Suppressed	GO_BP
GOBP_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	0.000213958278780657	0.0210534946320166	0.518848077743792	0.564726179693862	1.84121828414315	83	Nupr1, Ddit3, Hspa5, Ppp1r15a, Hyou1, Manf, Dnajb9, Xbp1, Atf6, Herpud1, Wfs1, Syvn1, Ficd, Nfe2l1, Rnf185, Creb3l1, Ufl1, Ddrgk1, Eif2ak3, Bbc3	Activated	GO_BP
GOBP_REGULATION_OF_SYSTEM_PROCESS	7.01289184820062e-05	0.00872353960377699	0.538434096309916	-0.332441927659418	-1.52927713661113	376	Stc1, Oprk1, Agt, Igfbp5, Eno1, Rgs4, Mlip, Avpr1b, Tmem100, Kcnj2, Bmp6, Th, Chrm2, Fabp5, Tnnc1, Inhbb, Thrb, Myl4, Rangrf, Scn4b, Ace2, Hrh1, Itga2, Kcna5, Kcnip2, Itga4, Hrh2, Prok2, Oxtr, Casr, Cacna1h, Cartpt, Neto1, Shox2, Calm3, Kcnj3, Camk2b, Asic2, Ttr, Drd2, Tnr, Map2k1, Ctsc, Nlgn2, Cldn15, Tppp, Gal, Jph4, Cbln1, Kdm5b, Nos3, Hopx, S100a1, Dbh, Adra1b, Cacna1c, Ptpro, Apln, Atp1b2, Egr2, Tshz3, Mmp2, Dlg4, Atp1a3, Chrm3, Abat, Sct, Sumo1, Chga, Spp1, Ace, Neurod1, Abcc8, Adrb1, Gria1, Isl1, Ywhae, Pten, F2rl1, Ryr2, Nr4a3, Jup, Prkar1b, Itgb1, Slc1a1, Des, Dmd, Dag1, Add3, Celf2, Jph1, Gas6, Sptbn4, Wnk3, Dmpk, Slc9a3r1, Hcn1, Chrna3, Inha, Wnk4, Coro2b, Hsp90aa1, Slc8a1, Calm1, Kcnh6, Prkca, Gnao1, Slc8a2, Celf4, Nos1, Dock4, Stx1b, Tmem108, Glrx3, Gstm7, Calm2, Yy1, Tmem65, Prkaca, Ptk2b, Mtpn, Anxa6, Ppp3ca, Scn1b	Suppressed	GO_BP
GOBP_REGULATION_OF_VASOCONSTRICTION	6.71947635468965e-05	0.00872353960377699	0.538434096309916	-0.629578300093538	-2.01898053651005	38	Agt, Avpr1b, Ace2, Hrh1, Kcna5, Itga4, Hrh2, Oxtr, Casr, Asic2, Map2k1, Dbh, Adra1b, Apln, Mmp2, Ace, Itgb1, Add3	Suppressed	GO_BP
GOBP_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	1.00893264022055e-12	4.46755373089661e-09	0.910119734774459	0.58990486263974	2.17403356939065	243	Fut1, Nupr1, Bhlha15, Derl3, Ddit3, Trib3, Hspa5, Ppp1r15a, Chac1, Casp4, Sdf2l1, Hyou1, Cebpb, Atf4, Manf, Pdia6, Dnajb9, Rcn3, Creb3l3, Creb3l2, Cth, Atp2a3, Serp1, Pdia4, Alox15, Xbp1, Atf3, Atf6, Herpud1, Edem2, Wfs1, Sel1l, Syvn1, Sesn2, Ficd, Hsp90b1, Rhbdd1, Calr, Stc2, Dnajc3, Pdia3, Nfe2l1, Rnf185, Tmem117, P4hb, Uba5, Creb3l1, Sec61b, Cdk5rap3, Ufl1, Derl1, Edem1, Canx, Gorasp2, Ccdc47, Ddrgk1, Eif2ak3, H13, Tmed2, Os9, Fbxo6, Bbc3, Nccrp1, Ube2g2, Atg10, Erlec1, Rasgrf1, Edem3, Tmub2, Derl2, Erlin1, Calr3, Dnajc10, Lrrk2, Atp2a2, Jagn1, Erp29, Erp44, Ubxn4	Activated	GO_BP
GOBP_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN	4.31888787914255e-08	1.36600253777452e-05	0.719512826338911	0.590139673808969	2.05804970633132	143	Fut1, Bhlha15, Derl3, Ddit3, Hspa5, Ppp1r15a, Chac1, Sdf2l1, Atf4, Manf, Dnajb9, Creb3l3, Creb3l2, Cth, Serp1, Xbp1, Atf3, Atf6, Herpud1, Edem2, Wfs1, Ficd, Rhbdd1, Stc2, Dnajc3, Creb3l1, Tram1, Cdk5rap3, Ufl1, Derl1, Edem1, Gorasp2, Ddrgk1, Eif2ak3, Tmed2, Os9, Fbxo6, Bbc3, Erlec1, Edem3, Dnajc4, Derl2, Dnajc10, Dnajb4, Erp44, Ubxn4	Activated	GO_BP
GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS	7.12029164465747e-09	3.94108142531791e-06	0.761460801445585	-0.527850301913224	-2.16488623347153	142	Ak4, Aldoa, Eno1, Upp1, Tmsb4x, Atp5k, Atp5l, Atp5e, Ndufv3, Ndufa1, Ndufc1, Ndufa3, Atp5j2, Hprt, Atp5g3, Map2k1, Sdhd, Atp5d, Atp5j, Adcy8, Adk, Ndufb2, Papss1, Adcy1, Ndufb6, Pid1, Cda, Ndufa11, Atp5h, Prps2, Nme1, Atp5c1, Ndufs6, Ndufa2, Atpif1, Aprt, Ak2, Nme4, Ndufa5, Ndufa12, Ndufb7, Ndufb3, Ndufa6, Adcy6, Uck2, Atp5b, Atp5a1, Cmpk1, Ndufab1, Nme3, Ndufb8, Ndufc2, Ndufs8, Atp5o, Ndufb11, Sdhc, Ndufv2, Ndufs7, Ppat, Ndufa8, Ndufb5, Gart, Ndufb10, Ndufs4, Mthfd1, Gucy2c, Nudt2, Ndufa13, Atic, Prps1, Ndufa9, Slc25a13, Paics, Ndufb4, Pfas, Impdh2, Gmps, Uqcc3	Suppressed	GO_BP
