Geneid	KRS7_1_QGP1_1_DMSO	KRS7_2_QGP1_1_Tg6h	KRS7_3_QGP1_1_Tg24h	KRS7_4_QGP1_2_DMSO	KRS7_5_QGP1_2_Tg6h	KRS7_6_QGP1_2_Tg24h	KRS7_7_QGP1_3_DMSO	KRS7_8_QGP1_3_Tg6h	KRS7_9_QGP1_3_Tg24h
L3MBTL1	10.9422496716346	3.26939291940816	6.97770927495404	8.98888293948442	6.44968261323732	8.09586343827571	10.7614931809446	8.20867498788637	10.7589433245211
WARS	10.041943189617	42.1253269246442	95.6802791062246	11.9134369660075	51.5780460211158	90.6651716152644	9.53196459504562	43.2189641892285	104.099168150153
ZDHHC1	1.11992514985243	0.173448350775677	0.938523417550519	0.819636882692169	0.615833011141384	1.10007515974561	0.792563831986926	0.667932800922535	0.723674048006296
TRA2A	74.896696871398	119.250312374443	76.4385475723061	116.655630768569	79.3584103026573	101.80990935206	86.6551401774708	79.1986443777539	107.574257647849
ATF5	2.30264852363467	5.95085545752788	6.96754719893004	3.46687250703801	3.84793161184616	6.31589734051995	2.43277492929478	2.99138790340653	5.97992734141954
AKR7A3	0.0891046278928659	0	0.105712913667337	0.0325324557373071	0.132466453043784	0.103413354447653	0.107855626569304	0.0293017676195217	0.0764613230544477
CPSF1	10.1651576491777	4.08612784322914	8.07716856030439	5.3081176899698	7.59336782946218	7.58184036282963	8.25154571384136	7.20307214201223	6.5859326806567
CCDC106	2.12233838071641	0.657116247695663	1.60610696844081	0.946813771252278	0.947479051804548	1.21408554829625	1.79561113596078	0.93951319361758	0.766912993166
FAM216A	1.12056452530161	0.808051265259396	1.20633234302345	0.72480359435376	0.935769517591903	1.06770151933024	1.55313180816063	1.06681289513802	1.01102768506281
PSMC3IP	5.07494959207483	7.47736989848908	2.69778478393453	8.58566604162687	4.38688630374435	2.88287253328264	8.06257170720314	7.92825586279573	0.86201416904122
DMBT1	0.03160786406049	0.100003298151352	0.052498992219732	0	0.0328926478632756	0.041085590792802	0	0.0509313030849646	0.00632868502829874
UOX	0.0171367182910455	0.00417064744811484	0.0142315918360001	0	0.00668748178302377	0	0.0127050475778019	0.00394474792499457	0.0171559983102875
STYXL1	1.88666828230141	1.08888350439867	3.5813215266104	1.26744743857859	2.3770641489999	3.98075814194444	1.84693829966639	1.83645723006415	3.53473728839364
ADNP	30.8059381889905	28.145164481354	25.4527394922014	36.8881432846936	22.8017259373383	25.642683195729	27.7803628393977	24.8762000794593	24.4261469900312
C1QA	0	0	0	0	0	0	0	0	0
A2M	4.71864599432927	3.54933361998268	4.05383880487306	3.04954784512566	4.32329480604982	3.42221440564485	5.46680521592407	4.66801563554346	4.62139129029516
LINC01555	0	0	0	0	0.00324034277693714	0	0	0	0
MARK3	14.6792600606322	20.0304061289629	19.382085174786	16.8141673731433	14.2577664714064	17.7140428167473	12.6141007259464	14.5308512116909	19.1604793543678
YBEY	5.66139630364968	5.29939182357946	6.75107292353101	5.88962048492101	6.9867366516467	8.4911370621061	9.12878903854141	4.05165349126828	9.44627629103233
ALDH18A1	20.9900194068764	14.6709009290888	17.8062939927466	15.0218947179862	25.7104193765875	18.3028386709794	22.6715423427395	22.0208066971747	17.5600663865007
INPP4A	14.9526930712845	7.1994766923657	12.4178165868959	9.62758516861805	9.10150034217494	10.9836177186803	11.5839415903148	10.1743853167414	12.3897616207483
AHCY	42.1006224721261	13.3537751325244	22.8225037869301	24.1521566872661	33.7052118342614	18.9695476193951	50.6787463409886	32.0603310559833	18.1917606420039
SAA1	0	0	0	0	0	0	0	0	0
MIR4423	0	0	0	0	0	0	0	0	0
GOLM1	152.028300357355	60.0871936821315	44.1534710443706	191.835022846435	33.0142241776441	39.4851729726649	114.256209756577	37.277869032784	35.1352576463643
C1orf52	4.3423796762374	6.82728499582591	6.94651693116676	4.43590275677211	6.61503736616783	6.01492668784484	4.08361874787169	6.3985184700097	6.27083381526784
HPGD	0.814964348257902	0.828211377548617	0.336573974677649	0.968233176982633	0.306573324755095	0.198625164487355	0.576214838356844	0.494348363626828	0.260199963265765
LOC646626	0.0588185796853539	0.429449014274763	0.048847276604448	0.150324289520856	0.114767650803559	0.191138832676377	0	0.135396092894967	0.176654264233788
LOC388436	0	0	0	0	0	0	0	0	0
FOXM1	43.1033722228338	17.8792665280307	18.9492645847261	47.211640364651	19.891243169538	27.3470325113478	75.9330381593193	46.8345933081874	2.82541983448105
RPS6KA5	6.53021191095617	8.91209345397925	5.31333215822265	9.14750607293692	5.25802615851642	4.74110189598943	5.71694432704606	8.63868494036739	5.24659787063752
RABEP1	39.3747469327188	49.2682479944194	35.7012862931926	51.6010469282835	27.8444931819836	33.8253742864428	37.6204797999134	34.0993230279043	39.0001688072748
CDKN1A	4.70059149788775	3.73970514355621	7.99172978003646	1.85615276720445	6.70941103659371	6.43022548917639	3.76418469788986	6.75695741680108	5.43970105350505
ZBTB8A	4.45537250616627	8.99314827981655	7.21348796205043	5.16963852540302	8.16885954878546	6.63769051732346	4.43178243900778	8.4147429568232	7.49132930314964
PPP1R2	15.2333404744646	30.6204853440806	19.3160300012202	23.1971468272115	11.293099394486	12.2381860419496	10.5394757711969	17.1758668381587	16.7896477789962
GPI	94.0946392522121	31.5949996531074	42.9167924657411	57.229764188325	58.7871510102285	45.0678358702803	93.5337744224437	60.7336835040317	40.6458420141394
GP1BA	0	0	0	0	0	0	0.0424947415006959	0	0
GNAT1	0.0132257456424429	0	0	0	0.00860208778489394	0.010744706846435	0	0	0.013240625541041
GLRA1	0	0	0	0	0	0	0	0.00823979534488103	0
COL24A1	0.0272647417067309	0.0829444292450273	0.0339639715925291	0.0348406315483892	0.0443327937672401	0.0553752629157024	0.0216577456682695	0.0313807262996612	0.0136477082340648
NREP	46.0317808381761	18.9248877428435	17.6921201709441	43.9535722946288	19.0489187062398	14.9863091867296	39.1753628689211	18.8144277531772	13.2397925695218
INTS12	14.1923843030429	17.3541886525455	24.0305247614233	16.7273203438945	19.2009480485812	28.853015999934	17.2206977150788	16.2159746874982	20.7607469576425
MFAP2	4.53344324150298	1.97766050596771	1.56279069288163	3.93495205347586	2.29951606358591	1.25083269067195	2.62724702729035	1.87054222978883	1.855379494096
ANK1	10.7203916103757	3.1217246481681	4.07524900792931	7.56388451273334	2.94670531801177	3.28870652969685	8.14495076486815	4.06326484972306	3.21620155516213
DCUN1D1	16.2222592553193	10.3556486640958	10.9875385044976	14.9696637931392	5.99333351531944	7.06486162854347	10.3511700778915	9.77943959546553	9.37157323953669
MIR7856	0.022370844020044	0	0.0371567899656087	0	0.0291002064133217	0	0.035540556766106	0.0514960560299098	0
PPIA	243.648463653691	234.938658371189	174.961164825714	365.154689612575	341.573566011231	251.616476115085	470.708732013534	244.794678514995	204.403498905614
NUMBL	3.48742237499582	2.69943040894071	2.70770130409286	3.15115946523642	2.96615487005189	3.0511505545488	3.44776622710941	2.49384092342937	2.62367419171088
ANKLE1	0.0228890303474441	0.00928435989387313	0.0253449800515468	0.0779975135568175	0.0347366461289396	0.0557857215157396	0.020202110728877	0.114159247086822	0.0840208677891121
CLCA4	0	0	0	0	0	0	0	0	0
LOC105378828	2.22218792876676	1.08164962006588	0.704633377934257	0.826081142413677	0.57812863348709	1.77250006283304	1.69030777261355	1.02306300098674	1.05167071324227
CLCA3P	0.0621878433046279	0.0324320601584332	0.0516453610336265	0.056762575287865	0.0346690874248615	0.00721741803324621	0.0564558959778061	0.0409005407769024	0.0622578090235696
ATP13A2	8.76760066974891	2.40516619801277	8.12903758967922	3.46938516216755	5.96618803838172	8.68155218828949	7.79077970449601	6.46636094147568	7.58152619555247
R3HCC1	3.13587056265344	2.24540484606519	3.92732103899762	2.6156426376629	4.14475173187711	3.83369887253763	3.30528559481899	2.77368567444832	3.4927071671366
NDUFB11	3.23930667989008	2.20981380193041	3.51215153704962	3.61674267436603	7.10267348847194	5.58226657021737	7.09996874379496	3.86013364180684	4.87261596379951
MICB	0.0506209015603989	0.0273774619605964	0.0233551786009233	0.0359370150586533	0.0146329221385576	0.0182777091581899	0.0297857108258253	0.025894585338182	0.0281543631402036
SELENOF	84.3257088580018	90.0413701878783	105.739568064428	69.0946180887852	103.150108921742	86.1624172117782	75.4523767177281	93.4284538696816	86.78007749858
LINC01140	0.0764920296950765	0.0797838926993872	0.0272248328373606	0.0418913185963334	0.0639652878412256	0	0.0347208219654975	0.0628853891170937	0.0218794538956224
LOC101927844	0	0	0	0	0	0	0	0	0
BCL11B	0.00593433851321004	0	0.00492831136640621	0	0	0.004821106452201	0.00314262758867535	0	0.00594101506345614
ZNF254	19.3393298859285	22.8149579931319	15.5815419881625	27.2855210401779	13.7044243326625	14.9809232232477	13.6315941092287	13.7476684776473	16.1902227887994
LINC01364	0	0	0	0	0	0	0	0	0
PKN2-AS1	0.0182797700079218	0.0444883756859692	0.0986756295889009	0.0116795298940623	0.0356677477127341	0.0519772354186026	0.0145205340275898	0.0105196752936364	0.0732013441645293
SP3	24.7013520857134	21.6224542394387	19.0673787074621	26.8724339079613	16.144001860541	19.4472263571229	20.9732369726292	20.4414175673577	17.4108970344753
PPARGC1B	38.1053727404266	11.1453052479372	23.5567439466747	33.5832186962572	20.5161918691406	24.3770005713531	37.1915069376224	20.6899144166494	27.028800665968
TJP2	11.3481176115016	7.27116873511498	7.06057602627862	13.9200398974585	5.13782092630367	6.5573937493246	10.9025448421957	6.26884391426458	5.47734977834018
COPZ1	23.4537561749919	13.7377373185215	23.1647927258902	20.4387413304985	24.9715557883212	28.6393119665795	29.4175620343769	20.8690810689573	23.6740160512327
KYAT3	5.31394476503792	5.31198810541016	5.2808653836532	4.02334848589989	4.57400757847746	4.67452411720707	5.12214940501441	5.54647632063115	5.34056986143951
GBP3	0.095645256789237	0.139665940483164	0.103260116804314	0.232221095482163	0.0497665034457912	0.124324815944369	0.0911709636511059	0.0660505276180093	0.134054010248206
RNPEP	9.01289841863669	3.44816346824989	6.36875131427011	6.53561656186351	7.79964353095603	6.42874754856347	9.19767366362682	6.60315629084195	5.9881753687647
HEXA	105.692322457312	40.0569736860703	79.9129290405447	51.5497757999204	93.0913792884934	78.9611461663972	102.172228422786	62.4026484006365	84.2720513391477
ZEB1	0.449867108718569	0.760128313253194	0.690094250753146	0.728655582660084	0.475235061073894	0.782164807253656	0.453707940551217	0.633209498901002	1.03557159238822
ZFYVE19	1.35797249679128	0.700736140091475	1.33832312267405	1.37286720673247	0.995033250803822	1.76307048257093	1.44054956019438	0.974387538306498	1.294967069177
FLT3	0	0	0	0	0.0106256304003296	0	0	0	0
LOC729930	0	0	0	0.00877065709845837	0.00446407214873936	0	0	0	0
KIR3DL2	0	0	0	0	0	0	0	0	0
GBP1P1	0.636051951356102	0.367647845783728	0.158467302860223	0.223516667728942	0.0827382420505659	0.25836697382462	0.437881446672918	0.164716350252911	0.350222155115444
SLC44A5	22.8924366561971	6.91726519565074	9.08078879826951	17.4918329019515	7.42791287495824	8.97896742890029	17.2039196476392	9.24608013209117	9.52406060047913
RAB30	66.160986930452	134.33617892477	90.3085340737524	73.7761114554576	80.3805004376816	66.1148366807651	39.8727462173098	96.6954324489421	78.4770098110445
LRRC8C-DT	0.380523134101336	0	0.140450849112056	0.108057068750933	0.38499075037282	0.1717445501432	0.291073394411246	0.19465257364851	0.0423279166134747
GEMIN8P4	2.11181663278706	1.62193306392261	2.24257406825466	1.99078113149242	1.68877324005238	1.98285014258422	3.34587600559658	1.71339079717535	2.11419257575492
PRSS8	2.02924099914471	1.93252056423644	3.09203260906156	1.44311317940022	2.85771450500863	3.34015110101969	1.48577660219448	2.31527318850393	3.03845334482114
FGF12	12.0724015729233	15.2884720617106	14.9731400842767	12.1531582377318	10.1401965077811	9.8005927333112	9.25518653092478	12.1782293965528	12.902841799911
FEN1	25.8906901149073	16.6463074896314	13.2967198933949	23.6531490458817	22.7960612498887	16.7119408641615	39.4681346492456	30.362611651834	6.62825221451347
OSMR	0.322375875041429	0.289954228077713	0.0814814145912494	0.528373885720116	0.268930722166638	0.20496589716786	0.226388905530861	0.250050656665598	0.0841926706135498
SNORD3G	0	0	0	0	0	0	0	0	0
LOC105378853	4.44437585753352	3.63827599476704	5.90549878649664	4.33692599767181	3.9943432859108	5.58009279040031	6.29051247023268	3.53421763977236	6.7954107624885
LINC01763	0.0249533368362108	0.151825409087038	0.0828923481772452	0.031886970504424	0.0162297688005033	0	0.0528578169893216	0.0574407666827133	0.0249814111037679
DGKI	0.211014794722319	0.211842298987887	0.135812714756845	0.0943768724325569	0.16812515532602	0.132858398490886	0.184381546175838	0.382520810341759	0.132032625800116
RHOH	1.10130856856055	0.695849413209446	1.07290515446928	0.730725174658027	1.10199434451917	1.42809852877188	1.49168773242155	1.12130848763719	1.25096749026302
CTDP1	1.21987367909575	0.904576540401293	1.25051181748681	0.438421680983395	0.942176316544404	0.921353430699329	0.852927659456928	0.745891068932537	0.954098533750961
DYRK1B	13.1917491155013	3.75144723497897	7.74022766095358	7.54912128568917	7.16241498348184	6.87291499088815	6.77329533972867	5.52867379321115	5.94296584452175
NEMF	9.18384736380235	21.4989956972138	9.70840923950614	17.0344387617257	8.87791991771932	8.72866204220154	7.36513123277355	9.75717634269023	8.72063345470126
VAV3	4.64952660925383	1.82793396355215	1.33660696892833	5.5758341432617	1.15147440340862	1.83054470467004	4.08162651288044	1.44077124704158	1.96932054647387
SESN2	0.623336342482237	1.88033652066919	4.7625121636018	0.440192640628802	4.67727711535144	4.55763312178533	0.535106426174765	3.9761139471267	4.10879519759702
PARP9	3.47196568606991	2.99267069284272	3.17514595101992	5.24217222118174	2.03639714548006	2.61917879350743	3.87974323664211	2.37863467649359	3.5069064633253
ZMIZ2	33.8667026913975	23.9128632837121	26.6171338391757	40.3551716981267	24.2450672903441	21.484380282787	28.8878353701888	26.4524170216322	22.0407394430867
NAA16	12.561256000601	9.83365454720688	10.3622459996826	11.2361036743555	7.02611448648231	8.64012316521862	9.49021788759124	11.0359289954559	11.2759315102448
MCM10	23.2242653291209	17.0329923011991	6.69837118997983	27.3513817089363	12.4719734933131	8.84736907077072	32.4422286401392	28.3196532013778	0.659808486012949
LRRC59	53.4428625844217	120.891467715839	108.666526677419	65.4850529745086	148.845880015288	123.831494165563	62.2031539229937	133.973815107445	117.497692294073
TMCO6	2.7533947942806	0.612902962120293	1.92410845281132	2.29558325230441	1.32127650798894	1.7185793489475	2.98733907046833	1.33332288372199	1.81525119674797
CBWD1	10.0321247121155	16.5323091031182	10.5484180858561	14.0582033943354	10.5615579534957	10.6090509605862	9.40974390275611	10.3136675717603	12.5797985490062
TRMT10C	58.8075379303227	62.5212649771062	45.7792444081874	87.8322573504765	42.7963183639035	38.4437465158809	52.9621014549702	50.2969601404046	36.3741971654812
ORAI2	13.4214172348951	5.81570309498298	10.80338545633	6.23375813876059	12.2243160888835	10.9774361709811	10.8099218759323	10.7638924428399	9.87493120974647
GLT8D1	3.95971363107441	4.81847494666916	5.82228197058172	2.79887530870607	7.45253389100724	5.85103665038187	3.69748908140595	5.58126958372178	6.29096319521938
SELENOS	22.016615946006	76.3860094652956	55.2076871328936	25.2206623197353	68.197047146299	57.5493272243256	26.7597108771292	48.4664456631069	57.5358644171213
PDP1	7.02768595360059	7.49603321749465	8.21406245305578	6.45814642882264	6.01686234008952	5.718161823087	5.21487365845543	8.43811887310045	8.5121984506807
MKL1	3.16766823059417	1.95031097042928	2.5096631674696	2.47560110185181	2.29191482150819	2.22709993274164	2.66626820666006	2.53409769619864	2.12315878692467
RPA1	53.6488137379622	28.5630712723124	37.0057167474725	47.4972918924002	40.3936559556528	41.5442349956633	68.7921704574215	41.0127074114572	31.8926476998207
SHISA5	11.2633111334725	2.19504001300357	8.07996142535507	5.53576141327933	4.9885043782541	8.91962903320305	9.39454897327026	4.28307607536489	6.58358158960482
MAGED4	0	0	0	0	0	0	0	0	0
ABI1	29.3244585390181	31.2977602741315	31.7562337113819	34.4225685054645	24.0785764277439	28.7701632525236	26.3980127283924	24.0146901102298	28.2033094344328
CNTN2	0.0925566231623233	0.07508653594813	0	0.118274775519532	0.010033211221007	0	0.0490148980913469	0.0355097692338271	0
IL11RA	0.984215277603532	0.29941664341866	0.972664097486181	0.301846382145464	0.748961800861475	1.09543111874489	0.797447563682524	0.838269037285971	1.15282742954161
HPSE2	0	0.0188726472640928	0.0128799097055674	0	0	0	0	0	0.031053126268899
KIR3DS1	0	0	0	0	0	0	0	0	0
OCIAD2	18.1455796529151	19.3207831321903	30.0921463293887	18.6842092536167	33.260100635693	40.5699165239734	30.6246588700693	19.0725761295557	42.0557790812965
TMED5	56.8829136993449	136.759990636772	117.260107819732	67.4819401503626	76.1639864423622	70.9472594379681	44.4628629839104	125.549104320787	91.8280984444362
SMYD5	15.856492158092	11.9838111373216	19.0832235054557	9.73795651777479	20.3403291083474	22.4064926335807	18.6411826591074	21.117659763357	21.1559949190355
CCDC18-AS1	8.55115567964142	2.28069789799434	5.78821615337245	7.82119076536709	3.54273452810717	6.8042834914312	7.08726651072614	3.3705716605521	8.67804724283439
RIC8B	21.5619232263018	15.9877835023355	19.0526305215673	22.0425641491929	20.25062319266	19.5023574537506	22.0452686896811	20.7800926212664	18.8807137806513
LMNA	39.0511774564139	32.0214293376896	54.6836069134627	23.697096627861	52.7128418235049	58.9118215569258	40.5119816453826	46.4908004021595	38.9948689121045
LIMK2	6.79097264079713	2.87149294023927	4.54768145187411	5.45536241939282	4.29972221750085	5.57557948005514	7.23070159312206	4.99653894061457	3.66079159652809
LHX1	0	0	0	0	0	0	0.0117707156727506	0	0
CSNK2A3	0.556801458106983	0.464610893088428	0.462408901802916	0.609871312591514	0.496657800717519	0.271410108772758	0.328562148061268	0.53099682061752	0.509648364891589
IL15RA	0.0761791296365375	0.247201194707353	0.843530062949059	0	0.132126047327446	0.845810385125203	0.1210257726	0.116905877565698	0.559275467970699
LOC100129046	0.174673357853475	0.276322244538408	0.0435184827930536	0.0446417587061937	0.113608381603524	0.113524882438091	0.064750825811919	0.0804170733557985	0.0524609633179126
SLC50A1	20.8450043302302	17.7274908612951	39.5832454379738	14.8081717351698	37.9094900799471	44.7742906149552	30.9247641694951	29.0252066201547	46.1840624176969
TCL1A	0	0	0	0	0	0	0	0	0
ZNF708	6.05769524991906	8.69901619784128	4.8400163181627	8.75591152221869	3.66608651891702	4.33822741812743	4.28233878828056	4.58203756099226	5.5854813130787
SLC25A40	9.56981872025127	4.15736115479161	7.04146873217103	7.83874201919298	3.84036567431545	5.93202064521726	9.13227751062908	7.79827546438107	5.09687145550235
ANO10	7.50273787667699	4.80949623789619	6.93020398922476	5.99217408643457	6.20558278329418	7.61910908560014	7.23183130281226	5.35305349673616	7.71237128135224
GNG12	5.69115193501903	4.30796358670681	7.93262434407749	4.84601110037064	3.11700283362885	5.93914479641455	4.36622863751236	4.39946122476728	6.42998008963267
NSFL1C	8.95482271394017	11.28271944441	11.172906806284	10.9831335833719	9.9987761264001	11.5424933431325	10.5371586691153	10.6617378263927	10.4833538491484
ATG16L1	4.79946862075543	3.55995392989116	6.16463805922793	4.39026567408593	4.62483921666794	6.14049322723912	5.82206100772449	3.81049112490555	7.09786410983414
TRIM68	8.08024432906541	2.53819417401841	3.6907362016668	8.23634990701559	3.14103564589888	4.49589066819309	6.94098094365278	2.9900798118785	3.81421559705867
FANCL	2.75504036917918	1.11997707973606	1.28147522491261	2.11544536359799	1.15969152997111	1.65583708402423	2.82144034000062	1.35298582973859	1.31977150296705
IARS2	34.5145499746573	21.1578339051904	29.6626253384249	29.7399072401252	28.5553814710117	34.220956824229	35.5810267770847	25.0487389730617	31.8136736759145
SLC6A15	0	0	0	0	0	0	0	0	0
NODAL	0	0	0	0	0	0	0	0	0
XKR8	0.282329182489699	0.0746867850912633	0.290535106064717	0.180389147425027	0.327337299683195	0.239339060046942	0.315275538228854	0.27550161510802	0.258068838185011
VAC14	7.62288792722187	2.25460732494251	7.57621260134988	5.42294874446489	4.67104338770487	5.99220240440443	6.77476752572956	4.70162932577772	6.03274312358385
CCDC40	0.976986577824522	1.20373102941846	1.00067923710581	0.905130573767528	0.667208546196963	1.2104109552324	0.700618045634413	0.707482832860069	1.3652447021646
ANO1	0	0	0	0	0	0	0	0.0172173232314534	0
SLC44A3-AS1	1.81288374900181	1.67591561686097	2.00740274956012	1.59828742771342	1.77323248848214	1.50705319351988	1.25773038446534	1.08371891013615	1.85713089161177
MIR378G	0	0	0	0	0.00962329820641612	0.024040563339831	0.00391769702391443	0	0
SYBU	5.11459180492816	2.45581942030351	5.66063926353353	3.56495600560502	4.58768583080543	6.79931564911316	5.51657350311794	5.29462238548939	5.06092233655584
ZNF780A	7.76910531178454	3.75044365021293	7.66445241509061	5.21485387680695	5.83045730322699	7.85839637647083	5.57911583463617	6.25937039871232	8.41887737669095
IMPDH1	45.5493384871079	26.580633725638	52.8390019107141	20.4477832840046	51.0461787265613	45.6367943100957	43.1540081451528	50.4280013549688	46.1091414190046
PALLD	17.8034161700783	114.081228019876	93.2649090368167	22.5372263934813	71.6731243043596	73.1650417738436	15.3234142365752	72.1266983973645	70.7094097986245
SLC44A3	8.00777980674375	4.47321293611349	5.27433587863117	5.73392649250212	4.64705901038125	5.14558327547798	6.91847895469439	4.31037920883887	5.68431815112353
PLEKHA8	6.51644787967568	8.14845025897172	7.99231033348427	6.62889096422098	6.81890708323625	7.95928071721372	6.78619013166004	8.63076575670846	7.93780048272334
CCNT1	41.8828283993906	45.3897546657426	41.173271755336	43.8196807196191	44.3590742473853	43.3121550538834	37.1249784804435	47.011418998433	48.6989876383852
LOC729970	4.95846951325994	1.58388184834671	3.03693498200988	3.99975757440171	1.7132876903112	4.05347916931167	3.70899891632329	1.96178747501041	3.00945418603295
TRAF3IP2-AS1	3.28995621655154	2.7461778947413	2.86770379537245	3.09228408773799	3.23623120992301	2.78323385128291	2.90855124570251	3.7553255953887	2.64037018208551
LOC101928098	0.0335454169301534	0	0.0557171651666642	0	0	0	0	0	0
TMEM56-RWDD3	0.140678730636685	0	0.0898692072697603	0.0553133180464727	0.0985364311029308	0.0527485764770226	0.0515760645435543	0.0373652546725159	0.119169772743444
LOC101928118	0	0	0.0391630742342725	0	0.0122685898868272	0	0.00499460965006815	0	0.0566526901387875
DCAKD	5.82241068669188	2.87404417510486	4.26398435917687	4.17283802728144	4.70860866628143	4.18791538554649	5.41082464930698	3.51024823022646	4.10186166274914
CLEC4M	0	0.020615235561561	0	0	0	0	0	0	0
KIF2B	0	0	0	0	0	0	0	0	0
DAB2IP	22.2334231210638	12.3108717425432	20.0518070461259	9.73349774647543	13.0070004244034	18.2776508746786	16.9447059034339	14.7920231487751	13.83791736498
LINC01760	0	0	0	0	0	0	0	0	0
LINC01650	0	0	0	0	0	0	0	0	0
LINC01761	0	0	0	0	0	0	0	0	0
LOC100996635	0	0.00886021124187932	0	0	0	0	0	0	0
LOC102723661	0	0	0	0	0	0	0	0	0
LINC01787	0	0	0	0	0	0	0	0	0
TEX33	0	0	0	0	0	0	0	0	0
TWNK	2.314328483337	4.09294644047379	3.54158445085654	2.20818977754405	3.81731460370812	3.79044267540885	2.58844842982612	3.5587137949449	4.17047807960923
GSDMD	0	0	0	0	0	0	0	0	0
MOV10L1	0	0	0.374095206643616	0	0.0651069741172146	0.813239027595584	0.0530108063293774	0.230428082842954	0.701504053628817
PNMA5	0	0	0.0284660046019975	0	0	0	0	0.0789027776236279	0
MIR486-2	0	0	0	0	0	0	0	0	0
DPYD-AS1	0.0133122882428746	0	0	0	0	0	0.049348204429407	0	0
DPYD-AS2	0	0	0	0	0	0	0	0	0
LINC01930	0.0289295900083547	0.105611049934572	0.036037890393244	0	0.0376318854997869	0.0470052838200376	0.0459604356005017	0.0499453592360354	0.115848551367034
MIR2682	0	0	0.00539924781817446	0	0.00422854681825257	0	0.00573821467096932	0.00249429483746602	0
PCDHB15	0.544755404938345	0.371870179859899	0.353096564191046	0.458422670079353	0.440728942540292	0.431769625869035	0.39402730728421	0.351728152191996	0.252731648100893
LINC01776	0	0	0.0419302169976867	0	0	0	0	0	0
DMKN	15.6004141165466	11.5189520006237	14.9320298757817	10.5420079733709	19.811634105686	19.1612295839888	22.5719851237932	15.338265642817	19.2180391310482
SNX7	19.4222285580064	11.8083031119291	12.5803959356475	15.4113250453511	9.55752746327873	10.6658380608863	17.2301160657877	10.4611960491772	10.5499152639323
LOC100129620	0	0	0	0	0	0	0	0	0
SPATA13	15.7144312147787	18.6268768723415	32.5837700017549	13.3583562950859	16.423825231382	25.0643221184647	14.2172225389193	22.8135108593663	24.7364510843873
LINC01708	0.0492668445227751	0	0	0	0	0	0	0	0
MIR548N	0	0	0	0	0	0	0	0	0.0049196129283635
GALNT13	16.0311916121145	17.2693327016873	11.6722126401965	21.103611215245	8.93624882724906	10.1799728926704	13.3383889586543	12.9340718697834	10.3556984854666
KCNJ16	0	0	0	0	0	0	0	0	0
ZNF2	1.39873523914283	1.02407626998563	1.24837211757754	1.57231285740157	1.19663428087376	1.42396666182834	1.18638700528692	1.00200833976641	1.36544645252698
NPHP4	7.61613004785376	5.28313659688657	9.54860327241205	3.7848137873299	8.01664250187416	8.78791284107199	7.24815627052081	9.04114612225975	8.37980174700488
DYNLT1	12.6966392345469	10.4544849207525	13.3881701841051	14.0493585839046	18.7171617742467	23.1026751203631	26.1843148383376	10.9485028215299	18.5451176060137
TMEM106A	0.124815804922857	0.0552309755891428	0.0942329351818093	0.217496757476042	0.125461224566096	0.212021126403816	0.0901340235570864	0.117538734186379	0.374868694574848
TRAPPC12	6.95226631945053	2.91817708045994	8.45952797194741	2.33346902855466	6.33908752161034	7.5963095238274	5.55748500057479	6.8876302523058	6.51957620469936
TRIM37	34.1229542018465	36.8131962503982	31.618554809138	34.3197587834969	30.7258164162	30.3297464278404	33.3493959160716	37.2976413545371	31.3443234613747
NBR1	37.7627516569583	39.3624099586265	43.6088389649545	37.5728497110646	37.0690670211768	45.2794715160781	29.4412441285501	31.449549938023	48.3819011277275
YTHDC2	20.3647861501439	25.437991988984	16.9991472595151	27.825048686479	14.1736604760881	16.6859294997707	20.6749214570671	19.7730082758307	17.6519128611425
IFITM1	0	0	0	0	0	0	0.00286743037054585	0	0
CWC27	20.8613697705641	58.6406086140172	32.0439487635334	37.3089479392116	25.9215932850942	34.8104318793156	19.976795636572	22.9080062600699	33.0656656192278
TRMT13	1.34183097923851	2.005163453349	1.66847135585817	2.24227055773894	1.46254746643291	1.79389763735377	1.24548273591754	1.56561293261601	1.71608075487821
COPS2	102.323760192135	177.574532746085	107.091510586109	137.602059005885	91.8063755866583	79.3794881581493	75.0306578379489	110.566692215397	86.8792174112719
PPIAL4A	0	0	0.0102032677241263	0	0	0	0.019518899026785	0	0.0122999061420328
TGFB1I1	0.0327636650767223	0	0.010883743328312	0.00837350153829703	0.0127857860311658	0	0.0104103260250852	0	0
MSH6	103.894426626033	116.250369676779	74.4155602963109	137.115249669044	90.932366938195	88.0040525814318	109.099549948592	96.5999631096921	73.9334162141362
RTCA-AS1	0.223467530831282	0.308189557519602	0.160839363499634	0.52352870160505	0.116275474774918	0.108928139405921	0.24062658815309	0.137174934520337	0.23863354410388
SGK1	10.6998348770119	2.69613459274375	3.63515326580727	9.25339954681819	4.63948228373389	5.31216627627301	10.2450837876162	5.41118947510541	2.27221547370709
MIR553	0.00739002667841627	0	0.0122744438647075	0.0283303468712383	0	0	0.00782702290034185	0	0.0147966819614625
RREB1	10.7417349789376	5.60422251088623	11.7601034652125	11.2159331206059	6.57989908856348	9.82528335169651	9.43798647021745	7.34165461289565	9.62990549078792
FAXC	7.24158409213912	5.2653210160256	7.68587070562289	6.71953492254391	4.28000577158296	7.23795099184731	6.18994427911831	4.3921974947978	7.6859185441352
GP1BB	0	0	0	0	0	0	0	0	0
